"Index","Variant","Country","Notes","Location code","ISO3 Alpha-code","ISO2 Alpha-code","SDMX code**","Type","Parent code","Year","Total Population, as of 1 January (thousands)_est","Total Population, as of 1 July (thousands)_est","Male Population, as of 1 July (thousands)_est","Female Population, as of 1 July (thousands)_est","Population Density, as of 1 July (persons per square km)_est","Population Sex Ratio, as of 1 July (males per 100 females)_est","Median Age, as of 1 July (years)_est","Natural Change, Births minus Deaths (thousands)_est","Rate of Natural Change (per 1,000 population)_est","Population Change (thousands)_est","Population Growth Rate (percentage)_est","Population Annual Doubling Time (years)_est","Births (thousands)_est","Births by women aged 15 to 19 (thousands)_est","Crude Birth Rate (births per 1,000 population)_est","Total Fertility Rate (live births per woman)_est","Net Reproduction Rate (surviving daughters per woman)_est","Mean Age Childbearing (years)_est","Sex Ratio at Birth (males per 100 female births)_est","Total Deaths (thousands)_est","Male Deaths (thousands)_est","Female Deaths (thousands)_est","Crude Death Rate (deaths per 1,000 population)_est","Life Expectancy at Birth, both sexes (years)_est","Male Life Expectancy at Birth (years)_est","Female Life Expectancy at Birth (years)_est","Life Expectancy at Age 15, both sexes (years)_est","Male Life Expectancy at Age 15 (years)_est","Female Life Expectancy at Age 15 (years)_est","Life Expectancy at Age 65, both sexes (years)_est","Male Life Expectancy at Age 65 (years)_est","Female Life Expectancy at Age 65 (years)_est","Life Expectancy at Age 80, both sexes (years)_est","Male Life Expectancy at Age 80 (years)_est","Female Life Expectancy at Age 80 (years)_est","Infant Deaths, under age 1 (thousands)_est","Infant Mortality Rate (infant deaths per 1,000 live births)_est","Live Births Surviving to Age 1 (thousands)_est","Under-Five Deaths, under age 5 (thousands)_est","Under-Five Mortality (deaths under age 5 per 1,000 live births)_est","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)_est","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)_est","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)_est","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)_est","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)_est","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)_est","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)_est","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)_est","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)_est","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)_est","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)_est","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)_est","Net Number of Migrants (thousands)_est","Net Migration Rate (per 1,000 population)_est","Total Population, as of 1 January (thousands)_proj","Total Population, as of 1 July (thousands)_proj","Male Population, as of 1 July (thousands)_proj","Female Population, as of 1 July (thousands)_proj","Population Density, as of 1 July (persons per square km)_proj","Population Sex Ratio, as of 1 July (males per 100 females)_proj","Median Age, as of 1 July (years)_proj","Natural Change, Births minus Deaths (thousands)_proj","Rate of Natural Change (per 1,000 population)_proj","Population Change (thousands)_proj","Population Growth Rate (percentage)_proj","Population Annual Doubling Time (years)_proj","Births (thousands)_proj","Births by women aged 15 to 19 (thousands)_proj","Crude Birth Rate (births per 1,000 population)_proj","Total Fertility Rate (live births per woman)_proj","Net Reproduction Rate (surviving daughters per woman)_proj","Mean Age Childbearing (years)_proj","Sex Ratio at Birth (males per 100 female births)_proj","Total Deaths (thousands)_proj","Male Deaths (thousands)_proj","Female Deaths (thousands)_proj","Crude Death Rate (deaths per 1,000 population)_proj","Life Expectancy at Birth, both sexes (years)_proj","Male Life Expectancy at Birth (years)_proj","Female Life Expectancy at Birth (years)_proj","Life Expectancy at Age 15, both sexes (years)_proj","Male Life Expectancy at Age 15 (years)_proj","Female Life Expectancy at Age 15 (years)_proj","Life Expectancy at Age 65, both sexes (years)_proj","Male Life Expectancy at Age 65 (years)_proj","Female Life Expectancy at Age 65 (years)_proj","Life Expectancy at Age 80, both sexes (years)_proj","Male Life Expectancy at Age 80 (years)_proj","Female Life Expectancy at Age 80 (years)_proj","Infant Deaths, under age 1 (thousands)_proj","Infant Mortality Rate (infant deaths per 1,000 live births)_proj","Live Births Surviving to Age 1 (thousands)_proj","Under-Five Deaths, under age 5 (thousands)_proj","Under-Five Mortality (deaths under age 5 per 1,000 live births)_proj","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)_proj","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)_proj","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)_proj","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)_proj","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)_proj","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)_proj","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)_proj","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)_proj","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)_proj","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)_proj","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)_proj","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)_proj","Net Number of Migrants (thousands)_proj","Net Migration Rate (per 1,000 population)_proj","OfficialName","Status.U5MR","On_track_status","Indicator","Sex","OBS_VALUE","Unit multiplier","Unit of measure","Observation Status","Observation confidentaility","LOWER_BOUND","UPPER_BOUND","WGTD_SAMPL_SIZE","OBS_FOOTNOTE","SERIES_FOOTNOTE","DATA_SOURCE","SOURCE_LINK","CUSTODIAN","Time period activity related to when the data are collected","REF_PERIOD","COVERAGE_TIME","Current age"
"2090","Estimates","Ethiopia",NA,"231","ETH","ET","231","Country/Area","910","2019","112602.827","114120.594","57375.432999999997","56745.161","114.121","101.111","18.071999999999999","3046.34","26.684000000000001","3035.5329999999999","2.66","26.058","3781.4630000000002","456.108","33.122999999999998","4.3230000000000004","1.919","29.613","105.6","735.12300000000005","421.19","313.93299999999999","6.4390000000000001","65.837999999999994","63.051000000000002","68.795000000000002","55.470999999999997","53.146000000000001","57.890999999999998","14.295","13.433999999999999","15.102","6.1689999999999996","5.7530000000000001","6.516","137.876","36.627000000000002","3663.43","187.56200000000001","50.835999999999999","140.22","166.59100000000001","112.29900000000001","268.065","314.279","219.67","127.392","155.155","98.805999999999997","214.01900000000001","255.84399999999999","171.203","-10.803000000000001","-9.5000000000000001E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","acceleration needed","Off-track","Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider","Total","43","Units","%","Reported","Free",NA,NA,NA,NA,NA,"Demographic and Health Survey (Mini) 2019",NA,NA,"End of fieldwork",NA,"2000-2019","15 to 49 years old"
"2090","Estimates","Ethiopia",NA,"231","ETH","ET","231","Country/Area","910","2019","112602.827","114120.594","57375.432999999997","56745.161","114.121","101.111","18.071999999999999","3046.34","26.684000000000001","3035.5329999999999","2.66","26.058","3781.4630000000002","456.108","33.122999999999998","4.3230000000000004","1.919","29.613","105.6","735.12300000000005","421.19","313.93299999999999","6.4390000000000001","65.837999999999994","63.051000000000002","68.795000000000002","55.470999999999997","53.146000000000001","57.890999999999998","14.295","13.433999999999999","15.102","6.1689999999999996","5.7530000000000001","6.516","137.876","36.627000000000002","3663.43","187.56200000000001","50.835999999999999","140.22","166.59100000000001","112.29900000000001","268.065","314.279","219.67","127.392","155.155","98.805999999999997","214.01900000000001","255.84399999999999","171.203","-10.803000000000001","-9.5000000000000001E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","acceleration needed","Off-track","Skilled birth attendant - percentage of deliveries attended by skilled health personnel","Total","49.8","Units","%","Reported","Free",NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,"Ethiopian Public Health Institute (EPHI) [Ethiopia] and ICF. 2019. Ethiopia Mini Demographic andHealth Survey 2019: Key Indicators. Rockville; Maryland; USA: EPHI and ICF.","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)",NA,"End of fieldwork",NA,"2000-2019","15 to 49 years old"
"2236","Estimates","Madagascar",NA,"450","MDG","MG","450","Country/Area","910","2021","28571.222000000002","28915.652999999998","14490.934999999999","14424.717000000001","49.701000000000001","100.459","18.963999999999999","689.60900000000004","23.844999999999999","688.86099999999999","2.3820000000000001","29.099","895.04499999999996","182.99600000000001","30.949000000000002","3.851","1.728","27.963000000000001","103.9","205.43600000000001","114.062","91.373999999999995","7.1040000000000001","64.484999999999999","62.234000000000002","66.87","53.847000000000001","51.918999999999997","55.869","13.026999999999999","12.218999999999999","13.803000000000001","5.5419999999999998","5.1139999999999999","5.9109999999999996","31.638000000000002","35.405000000000001","867.928","43.106000000000002","48.747999999999998","137.602","157.80000000000001","116.64100000000001","285.505","324.339","244.809","132.28299999999999","154.50899999999999","109.477","234.72300000000001","270.71600000000001","197.51900000000001","-0.74199999999999999","-2.5999999999999999E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","acceleration needed","Off-track","Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider","Total","59.9","Units","%","Reported","Free",NA,NA,NA,NA,NA,"Demographic and Health Survey 2021",NA,NA,"End of fieldwork",NA,"2004-2021","15 to 49 years old"
"2236","Estimates","Madagascar",NA,"450","MDG","MG","450","Country/Area","910","2021","28571.222000000002","28915.652999999998","14490.934999999999","14424.717000000001","49.701000000000001","100.459","18.963999999999999","689.60900000000004","23.844999999999999","688.86099999999999","2.3820000000000001","29.099","895.04499999999996","182.99600000000001","30.949000000000002","3.851","1.728","27.963000000000001","103.9","205.43600000000001","114.062","91.373999999999995","7.1040000000000001","64.484999999999999","62.234000000000002","66.87","53.847000000000001","51.918999999999997","55.869","13.026999999999999","12.218999999999999","13.803000000000001","5.5419999999999998","5.1139999999999999","5.9109999999999996","31.638000000000002","35.405000000000001","867.928","43.106000000000002","48.747999999999998","137.602","157.80000000000001","116.64100000000001","285.505","324.339","244.809","132.28299999999999","154.50899999999999","109.477","234.72300000000001","270.71600000000001","197.51900000000001","-0.74199999999999999","-2.5999999999999999E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","acceleration needed","Off-track","Skilled birth attendant - percentage of deliveries attended by skilled health personnel","Total","45.8","Units","%","Reported","Free",NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife (Doctors, nurses and midwives)",NA,"Institut National de la Statistique (INSTAT) et ICF. 2022. Enquête Démographique et de Santé à Madagascar; 2021. Antananarivo; Madagascar et Rockville; Maryland; USA : INSTAT et ICF.","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)",NA,"End of fieldwork",NA,"2000-2021","15 to 49 years old"
"2307","Estimates","Malawi",NA,"454","MWI","MW","454","Country/Area","910","2020","19120.882000000001","19377.061000000002","9418.7579999999998","9958.3029999999999","204.93600000000001","94.581999999999994","16.561","514.14099999999996","26.527000000000001","512.35900000000004","2.6440000000000001","26.216000000000001","644.11599999999999","136.10400000000001","33.232999999999997","3.9950000000000001","1.845","28.001999999999999","101.4","129.97499999999999","71.84","58.134999999999998","6.7060000000000004","63.716999999999999","60.014000000000003","67.596999999999994","51.777999999999999","48.1","55.616","13.523999999999999","11.587999999999999","15.250999999999999","6.8280000000000003","5.44","7.7350000000000003","18.451000000000001","28.7","627.928","25.14","39.539000000000001","131.45400000000001","157.08000000000001","107.867","343.101","415.459","271.584","176.036","221.417","130.34100000000001","310.36799999999999","384.22300000000001","237.90100000000001","-1.7749999999999999","-9.1999999999999998E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","acceleration needed","Off-track","Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider","Total","50.5","Units","%","Reported","Free",NA,NA,NA,NA,NA,"Multiple Indicator Cluster Survey 2019-2020",NA,NA,"End of fieldwork",NA,"2000-2020","15 to 49 years old"
"2307","Estimates","Malawi",NA,"454","MWI","MW","454","Country/Area","910","2020","19120.882000000001","19377.061000000002","9418.7579999999998","9958.3029999999999","204.93600000000001","94.581999999999994","16.561","514.14099999999996","26.527000000000001","512.35900000000004","2.6440000000000001","26.216000000000001","644.11599999999999","136.10400000000001","33.232999999999997","3.9950000000000001","1.845","28.001999999999999","101.4","129.97499999999999","71.84","58.134999999999998","6.7060000000000004","63.716999999999999","60.014000000000003","67.596999999999994","51.777999999999999","48.1","55.616","13.523999999999999","11.587999999999999","15.250999999999999","6.8280000000000003","5.44","7.7350000000000003","18.451000000000001","28.7","627.928","25.14","39.539000000000001","131.45400000000001","157.08000000000001","107.867","343.101","415.459","271.584","176.036","221.417","130.34100000000001","310.36799999999999","384.22300000000001","237.90100000000001","-1.7749999999999999","-9.1999999999999998E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","acceleration needed","Off-track","Skilled birth attendant - percentage of deliveries attended by skilled health personnel","Total","96.4","Units","%","Reported","Free",NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,"National Statistical Office. 2021. Malawi Multiple Indicator Cluster Survey 2019-20; Survey Findings Report.Zomba; Malawi: National Statistical Office.","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)",NA,"End of fieldwork",NA,"2000-2020","15 to 49 years old"
"2380","Estimates","Mauritius","1","480","MUS","MU","480","Country/Area","910","2021","1298.6949999999999","1298.915","640.94600000000003","657.96900000000005","639.85900000000004","97.412999999999997","36.814","0.91","0.7","0.439","3.4000000000000002E-2","...","13.436999999999999","1.155","10.343","1.41","0.67600000000000005","28.76","103.5","12.526999999999999","6.8559999999999999","5.6710000000000003","9.6430000000000007","73.555000000000007","70.44","76.825999999999993","59.927999999999997","56.904000000000003","63.091999999999999","16.233000000000001","14.673","17.613","7.5540000000000003","6.8330000000000002","8.0329999999999995","0.193","14.372","13.266999999999999","0.22800000000000001","16.975000000000001","50.963999999999999","65.459000000000003","35.881999999999998","167.67400000000001","214.053","118.572","73.869","98.402000000000001","48.13","151.84200000000001","197.36799999999999","103.80800000000001","-0.47799999999999998","-0.36799999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mauritius","achieved","On-track","Skilled birth attendant - percentage of deliveries attended by skilled health personnel","Total","99.7","Units","%","Reported","Free",NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,"Ministry of Health and Wellness","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)",NA,"End of fieldwork",NA,"2000-2021","15 to 49 years old"
"2521","Estimates","Mozambique",NA,"508","MOZ","MZ","508","Country/Area","910","2018","28997.319","29423.878000000001","14426.886","14996.993","37.417000000000002","96.198999999999998","16.521999999999998","865.88400000000001","29.416","853.11900000000003","2.9","23.902000000000001","1111.3","276.62","37.753","4.8520000000000003","2.1339999999999999","28.268000000000001","102","245.416","131.68600000000001","113.73099999999999","8.3369999999999997","60.526000000000003","57.720999999999997","63.234000000000002","51.171999999999997","48.487000000000002","53.719000000000001","12.025","11.223000000000001","12.627000000000001","5.1130000000000004","4.8010000000000002","5.3390000000000004","62.826000000000001","56.741","1062.2329999999999","82.498999999999995","75.459999999999994","171.89699999999999","197.191","146.72399999999999","358.83199999999999","419.91300000000001","299.95600000000002","171.39500000000001","211.49600000000001","131.685","296.92700000000002","359.78199999999998","237.23500000000001","-12.765000000000001","-0.434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mozambique","acceleration needed","Off-track","Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider","Total","51","Units","%","Reported","Free",NA,NA,NA,NA,NA,"Malaria Indicator Survey 2018","Statcompiler",NA,"End of fieldwork",NA,"2003-2023","15 to 49 years old"
"2667","Estimates","Rwanda",NA,"646","RWA","RW","646","Country/Area","910","2020","12987.331","13146.361999999999","6423.1450000000004","6723.2169999999996","543.01400000000001","95.537000000000006","18.824999999999999","319.642","24.311","318.06099999999998","2.42","28.641999999999999","398.512","23.521000000000001","30.309000000000001","3.8730000000000002","1.7849999999999999","30.733000000000001","102.6","78.87","40.878","37.993000000000002","5.9980000000000002","66.774000000000001","64.358000000000004","68.995999999999995","55.003","52.738","57.040999999999997","13.602","12.760999999999999","14.204000000000001","6.056","5.8070000000000004","6.202","11.987","30.106000000000002","388.06400000000002","15.893000000000001","40.234999999999999","103.959","121.401","86.606999999999999","261.39400000000001","308.06599999999997","218.298","117.718","144.90600000000001","92.364000000000004","224.512","270.464","182.744","-1.579","-0.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rwanda","acceleration needed","Off-track","Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider","Total","47.2","Units","%","Reported","Free",NA,NA,NA,NA,NA,"Demographic and Health Survey 2020",NA,NA,"End of fieldwork",NA,"2000-2020","15 to 49 years old"
"2667","Estimates","Rwanda",NA,"646","RWA","RW","646","Country/Area","910","2020","12987.331","13146.361999999999","6423.1450000000004","6723.2169999999996","543.01400000000001","95.537000000000006","18.824999999999999","319.642","24.311","318.06099999999998","2.42","28.641999999999999","398.512","23.521000000000001","30.309000000000001","3.8730000000000002","1.7849999999999999","30.733000000000001","102.6","78.87","40.878","37.993000000000002","5.9980000000000002","66.774000000000001","64.358000000000004","68.995999999999995","55.003","52.738","57.040999999999997","13.602","12.760999999999999","14.204000000000001","6.056","5.8070000000000004","6.202","11.987","30.106000000000002","388.06400000000002","15.893000000000001","40.234999999999999","103.959","121.401","86.606999999999999","261.39400000000001","308.06599999999997","218.298","117.718","144.90600000000001","92.364000000000004","224.512","270.464","182.744","-1.579","-0.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rwanda","acceleration needed","Off-track","Skilled birth attendant - percentage of deliveries attended by skilled health personnel","Total","94.2","Units","%","Reported","Free",NA,NA,NA,"Definition includes other cadres that is not in alignment with the standard definition (Doctor, nurse/midwife, auxiliary midwife, community health worker, community mother and child)",NA,"National Institute of Statistics of Rwanda (NISR) [Rwanda]; Ministry of Health (MOH) [Rwanda]; and ICF. 2021. Rwanda Demographic and Health Survey 2019-20 Final Report. Kigali; Rwanda; and Rockville; Maryland; USA: NISR and ICF.","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)",NA,"End of fieldwork",NA,"2000-2020","15 to 49 years old"
